,id,questionText,options,answerKey,scoreA,scoreB,scoreC,scoreD,scoreE,isCorrect,model,modelAnswer
4329,7517e985f54fa0fad7b5b31f90067e2b,This can set in after going to work with to little sleep?,"[{'label': 'A', 'text': 'anger'}, {'label': 'B', 'text': 'bad mood'}, {'label': 'C', 'text': 'poor judgement'}, {'label': 'D', 'text': 'exhaustion'}, {'label': 'E', 'text': 'boredom'}]",D,-66.97663924098015,-78.18393936753273,-75.72221428155899,-61.73240311443806,-59.151501566171646,False,albert-xxlarge-v2,E
4330,08577da693b23880008bf709f45876b7,What would sex in a happy relationship be called?,"[{'label': 'A', 'text': 'nice act'}, {'label': 'B', 'text': 'wonderful thing'}, {'label': 'C', 'text': 'making love'}, {'label': 'D', 'text': 'last hour'}, {'label': 'E', 'text': 'feel good'}]",C,-54.01742772012949,-49.63353808037937,-29.310777384787798,-50.28081417456269,-44.81081450358033,True,albert-xxlarge-v2,C
4331,371f1d26387a5028cfbccdf3718375ea,What happens when you are drinking alcohol too much?,"[{'label': 'A', 'text': 'vomiting'}, {'label': 'B', 'text': 'defecation'}, {'label': 'C', 'text': 'intoxication'}, {'label': 'D', 'text': 'frequent urination'}, {'label': 'E', 'text': 'nausea'}]",A,-12.0203494313173,-40.53627005405724,-5.41260209295433,-10.868635327613447,-13.625929838279262,False,albert-xxlarge-v2,C
4332,3c67815352fec6a0fdf7656ccb5b5fd5,"The bald eagle has been a protected species, this is in part due to a dwindling what?","[{'label': 'A', 'text': 'nest'}, {'label': 'B', 'text': 'everglades'}, {'label': 'C', 'text': 'high places'}, {'label': 'D', 'text': 'in washington'}, {'label': 'E', 'text': 'natural habitat'}]",E,-76.12843323592097,-88.25301327637862,-89.05932445812505,-87.2613251801813,-74.00409968395252,True,albert-xxlarge-v2,E
4333,7ecff79109f499a28c77af4014e513e2,"There was a fast food restaurant every 200 feet to help handle the foot traffic, what is this characteristic of in general?","[{'label': 'A', 'text': 'new york'}, {'label': 'B', 'text': 'big cities'}, {'label': 'C', 'text': 'center of town'}, {'label': 'D', 'text': 'farms'}, {'label': 'E', 'text': 'america'}]",B,-50.044587191194296,-58.03860465437174,-55.38232407346368,-61.879979614168406,-52.07948722317815,False,albert-xxlarge-v2,A
4334,344f9e5ccc7470cddd0f38c31abced9c,There is no skylight or anything else to let in light in what kind of structure?,"[{'label': 'A', 'text': 'house'}, {'label': 'B', 'text': 'office building'}, {'label': 'C', 'text': 'windowless room'}, {'label': 'D', 'text': 'roof'}, {'label': 'E', 'text': 'glass box'}]",C,-41.913070760667324,-51.464468775258865,-52.31407307763584,-46.587775463354774,-64.05056448397227,False,albert-xxlarge-v2,A
4335,9a088bf648f02b47f143896decff5e58,Where might a jellyfish get cold?,"[{'label': 'A', 'text': 'atlantic ocean'}, {'label': 'B', 'text': 'salt water'}, {'label': 'C', 'text': 'pacific ocean'}, {'label': 'D', 'text': 'hypermarket'}, {'label': 'E', 'text': 'store'}]",A,-25.217634516768157,-30.549822594039142,-28.222834683023393,-46.15096925385296,-39.6064895093441,True,albert-xxlarge-v2,A
4336,106100d4d4150510215fe894f5f71a25,What causes an apple tree to grow?,"[{'label': 'A', 'text': 'apple juice'}, {'label': 'B', 'text': 'bloom'}, {'label': 'C', 'text': 'park'}, {'label': 'D', 'text': 'new hampshire'}, {'label': 'E', 'text': 'sunshine'}]",E,-9.445067905355245,-20.360428840882378,-27.403261297797144,-30.007488620234653,-10.065439447527751,False,albert-xxlarge-v2,A
4337,7a7431917d93f095c71a9ee81350654a,"The anemone was being harvested for sale in New York, where was it likely taken from?","[{'label': 'A', 'text': 'tide pool'}, {'label': 'B', 'text': 'nursery'}, {'label': 'C', 'text': 'michigan'}, {'label': 'D', 'text': 'atlantic ocean'}, {'label': 'E', 'text': 'ocean floor'}]",D,-95.16716509219259,-88.09487931802869,-73.45352493412793,-75.81135193351656,-85.5059995604679,False,albert-xxlarge-v2,C
4338,9931fadf06ade8dd9fd4fe3ee299ce97,"The computer user did not know what he was doing at all, this made the instructional course pure what for him?","[{'label': 'A', 'text': 'energy'}, {'label': 'B', 'text': 'office building'}, {'label': 'C', 'text': 'hell'}, {'label': 'D', 'text': 'school'}, {'label': 'E', 'text': 'house'}]",C,-121.72117607481778,-127.26912176422775,-116.96035127714276,-124.24521199055016,-117.49338823929429,True,albert-xxlarge-v2,C
4339,ec165fe649a78083b6580a74c1037c20,What would you have if you poured water on yourself?,"[{'label': 'A', 'text': 'thin blood'}, {'label': 'B', 'text': 'room temperature'}, {'label': 'C', 'text': 'start melting'}, {'label': 'D', 'text': 'spring forth'}, {'label': 'E', 'text': 'wet clothes'}]",E,-29.577939450275153,-28.68562830798328,-45.49426454119384,-42.951518224552274,-22.258727012202144,True,albert-xxlarge-v2,E
4340,32ece952d24f351a164555b5fa0c6980,"When the baby birds fell out of the nest, the mom bird did what?","[{'label': 'A', 'text': 'grieve'}, {'label': 'B', 'text': 'molt'}, {'label': 'C', 'text': 'poop'}, {'label': 'D', 'text': 'puff'}, {'label': 'E', 'text': 'sky'}]",A,-31.327272810041904,-32.38473048619926,-22.474323207512498,-37.67976903356612,-37.815306935459375,False,albert-xxlarge-v2,C
4341,6b2cfc1ac04e2cecef28d1c12e967daa,The football field was all ready for Friday night at the local what?,"[{'label': 'A', 'text': 'university'}, {'label': 'B', 'text': 'high school'}, {'label': 'C', 'text': 'city'}, {'label': 'D', 'text': 'college campus'}, {'label': 'E', 'text': 'excrete'}]",B,-74.65707609057426,-61.670062351971865,-78.40118689462543,-83.19774767011404,-92.23935409635305,True,albert-xxlarge-v2,B
4342,f33ed9009584c47814f7dff67e72b32f,"The man immediately recognized his picture opposite the crossword section, what was he reading?","[{'label': 'A', 'text': 'table'}, {'label': 'B', 'text': 'art show'}, {'label': 'C', 'text': 'newspaper'}, {'label': 'D', 'text': 'desktop'}, {'label': 'E', 'text': 'biology book'}]",C,-90.37404733151197,-97.47025955095887,-82.66361908614635,-92.00852982699871,-93.55054288730025,True,albert-xxlarge-v2,C
4343,cf27007ae83ea19f89e50db475b58443,What could a ticket be used to watch?,"[{'label': 'A', 'text': 'movie'}, {'label': 'B', 'text': 'baseball stadium'}, {'label': 'C', 'text': ""person's hand""}, {'label': 'D', 'text': 'train station'}, {'label': 'E', 'text': 'shoe'}]",A,-33.55367022193968,-53.241850504651666,-53.80088586732745,-49.02336274087429,-49.6941189058125,True,albert-xxlarge-v2,A
4344,e7d8e00cd4e9469884d2e1d505de8d91,In what room would you expect to find the sugar?,"[{'label': 'A', 'text': 'cupboard'}, {'label': 'B', 'text': 'container'}, {'label': 'C', 'text': 'kitchen'}, {'label': 'D', 'text': 'bedroom'}, {'label': 'E', 'text': ""neighbor's house""}]",C,-31.41921903192997,-40.42482037097216,-23.188233699649572,-30.74125675484538,-37.073974603787065,True,albert-xxlarge-v2,C
4345,6732a05c7f6a27051a06f25ab08fb337,From where can you take home a highlight?,"[{'label': 'A', 'text': 'case'}, {'label': 'B', 'text': 'office drawer'}, {'label': 'C', 'text': 'marker store'}, {'label': 'D', 'text': 'desk drawer'}, {'label': 'E', 'text': 'office supply store'}]",E,-57.8003129735589,-55.25197424180806,-57.83897565677762,-54.6596870534122,-44.86534206010401,True,albert-xxlarge-v2,E
4346,ee99cb383ffc284da593c843df3a2322,"It seemed the artist now spent more time dreaming than creating, it was as if was waiting for a random strike of what?","[{'label': 'A', 'text': 'car accident'}, {'label': 'B', 'text': 'nightmares'}, {'label': 'C', 'text': 'inspiration'}, {'label': 'D', 'text': 'wake up'}, {'label': 'E', 'text': 'hallucination'}]",C,-100.21303582191467,-91.231035746634,-72.41147616691887,-94.12926173582673,-77.04468728462234,True,albert-xxlarge-v2,C
4347,652fdc09a976ac10621a5de9e71af616,In order to fight inflation you should be doing this?,"[{'label': 'A', 'text': 'dissatisfaction'}, {'label': 'B', 'text': 'saving money'}, {'label': 'C', 'text': 'not very much'}, {'label': 'D', 'text': 'invest'}, {'label': 'E', 'text': 'higher interest rates'}]",B,-38.11815212259535,-27.227847321890295,-30.24194206862012,-32.52514407853596,-24.300697406753898,False,albert-xxlarge-v2,E
4348,f44d99e2f088fd61030aa672c93a336e,"The car hit a post, but the driver didn't stop.  He did what?","[{'label': 'A', 'text': 'seatbelt'}, {'label': 'B', 'text': 'suffer damage'}, {'label': 'C', 'text': 'gain speed'}, {'label': 'D', 'text': 'slow down'}, {'label': 'E', 'text': 'rush away'}]",E,-51.10286309548974,-48.32017878794795,-41.73345163128397,-34.80595816937239,-46.220324937156875,False,albert-xxlarge-v2,D
4349,94fe6e1898e2f00395f932ba522408a7,"They wanted to put on a show about being human beings, which ironically worked because none of them could do what well?","[{'label': 'A', 'text': 'behave well'}, {'label': 'B', 'text': 'question authority'}, {'label': 'C', 'text': 'melt'}, {'label': 'D', 'text': 'act'}, {'label': 'E', 'text': 'read newspapers'}]",D,-85.87470822967589,-104.42167512513697,-89.06334729678929,-76.01561690121889,-93.28215474821627,True,albert-xxlarge-v2,D
4350,0ca2e17829243d5e44b437b2b6effcff,What does killing people induce in a normal person?,"[{'label': 'A', 'text': 'feelings of guilt'}, {'label': 'B', 'text': 'prison sentence'}, {'label': 'C', 'text': 'going to jail'}, {'label': 'D', 'text': 'jailed'}, {'label': 'E', 'text': 'getting time'}]",A,-22.483544766902924,-47.25457560829818,-27.714675126597285,-42.35693884268403,-48.15406760200858,True,albert-xxlarge-v2,A
4351,c3e3eec0919fc651ccc3bd6119cebe62,"When frozen it showed solidity, but as it thawed and melted it showed what?","[{'label': 'A', 'text': 'fluidity'}, {'label': 'B', 'text': 'hollowness'}, {'label': 'C', 'text': 'openness'}, {'label': 'D', 'text': 'weakness'}, {'label': 'E', 'text': 'instability'}]",A,-40.051965568214655,-36.297659672796726,-46.26846899371594,-40.67813257314265,-43.37899862974882,False,albert-xxlarge-v2,B
4352,1e7b1bfc0e2e188d09deb7eb6fdd5930,Where would you look up what an anemone is?,"[{'label': 'A', 'text': 'oceanography'}, {'label': 'B', 'text': 'tide pool'}, {'label': 'C', 'text': 'south pacific'}, {'label': 'D', 'text': 'dictionary'}, {'label': 'E', 'text': 'sea water'}]",D,-45.879373252391815,-48.37308819591999,-42.67763105779886,-35.07906999066472,-36.37424061447382,True,albert-xxlarge-v2,D
4353,12ff719661e98c213ad736977e139665,"There was shattered glass, blood and a gun, so the detective told another cop to tape off the perimeter of the what?","[{'label': 'A', 'text': 'army base'}, {'label': 'B', 'text': 'police station'}, {'label': 'C', 'text': 'police car'}, {'label': 'D', 'text': 'crime scene'}, {'label': 'E', 'text': 'military base'}]",D,-84.50054196827114,-63.26997167430818,-72.83731924183667,-58.606233342550695,-83.68482407741249,True,albert-xxlarge-v2,D
4354,950932e2d17222823bde529b9dbdf76d,"The hand was gentle, I washed around the dirt soly and softly.  But the chemicals were a different story.  They were very what?","[{'label': 'A', 'text': 'harsh'}, {'label': 'B', 'text': 'firm'}, {'label': 'C', 'text': 'hatred'}, {'label': 'D', 'text': 'rough'}, {'label': 'E', 'text': 'hard'}]",A,-137.56917035393417,-144.65160094574094,-141.19174019619823,-138.5300219077617,-135.9880640245974,False,albert-xxlarge-v2,E
4355,970ee4636bf9657c8ad6e87a91319e65,"I'm tired of holding this lamp, where might I place it?","[{'label': 'A', 'text': 'table'}, {'label': 'B', 'text': 'house'}, {'label': 'C', 'text': 'couch'}, {'label': 'D', 'text': 'bedroom'}, {'label': 'E', 'text': 'desktop'}]",A,-42.92369225854054,-45.86924041248858,-42.815748108550906,-44.88788470858708,-46.63792352285236,False,albert-xxlarge-v2,C
4356,3706c8bfd96e4093f61791a370f3efb3,How could excessive heat do to cause you to fall down?,"[{'label': 'A', 'text': 'apples'}, {'label': 'B', 'text': 'thin ice'}, {'label': 'C', 'text': 'sterilize'}, {'label': 'D', 'text': 'kill bacteria'}, {'label': 'E', 'text': 'blue metal'}]",B,-94.54867516085505,-75.8776094764471,-77.89020206779242,-82.05861669778824,-89.5049724727869,True,albert-xxlarge-v2,B
4357,e6574e66dcc6944f60e6e27efb77004c,"I get hot when I run, so what am is my body likely to do?","[{'label': 'A', 'text': 'searching for oxygen'}, {'label': 'B', 'text': 'tiredness'}, {'label': 'C', 'text': 'shortness of breath'}, {'label': 'D', 'text': 'exhaustion'}, {'label': 'E', 'text': 'sweating'}]",E,-71.59354812465608,-78.81943449005485,-63.25319802202284,-66.96915542636998,-61.778330171946436,True,albert-xxlarge-v2,E
4358,3a53ed31e8aa9572c1770c08f7f10663,"The baker got a new delivery of sugar, he opened the bag and poured it in the storage what?","[{'label': 'A', 'text': 'container'}, {'label': 'B', 'text': ""neighbor's house""}, {'label': 'C', 'text': 'kitchen'}, {'label': 'D', 'text': 'coffee'}, {'label': 'E', 'text': 'pancake mix.'}]",A,-90.44677948951721,-99.38887915760279,-91.45396129786968,-89.52628958597779,-96.56187234818935,False,albert-xxlarge-v2,D
4359,1adf02f40e10491a6e0ae9f870cac1cf,A ferret would probably growl if it is in what kind of state?,"[{'label': 'A', 'text': 'outdoors'}, {'label': 'B', 'text': 'pair of trousers'}, {'label': 'C', 'text': 'confusion'}, {'label': 'D', 'text': 'bad mood'}, {'label': 'E', 'text': 'classroom'}]",D,-61.39939699694514,-67.73924956470728,-49.98692923411727,-66.1429834663868,-63.53735760599375,False,albert-xxlarge-v2,C
4360,b35db2b853badbc2857e5a231ea14f49,The referee called a foul when one player punched another.  The player went to the penalty box. What game are they playing?,"[{'label': 'A', 'text': 'sporting event'}, {'label': 'B', 'text': 'time race'}, {'label': 'C', 'text': 'part two boxers'}, {'label': 'D', 'text': 'football'}, {'label': 'E', 'text': 'hockey game'}]",E,-35.536942466162145,-44.966645853593946,-66.79822394810617,-25.98481607157737,-29.75521047413349,False,albert-xxlarge-v2,D
4361,f0d5ce7e8eeef04e84c9d6cfcd376515,"The invasive A.I. was designed to scan the crowd, where most saw a mass of humanity the evil machine could pick out each what?","[{'label': 'A', 'text': 'solitary'}, {'label': 'B', 'text': 'single person'}, {'label': 'C', 'text': 'few people'}, {'label': 'D', 'text': 'crowd'}, {'label': 'E', 'text': 'individual'}]",E,-118.57636725436896,-111.94883724115789,-125.93723018746823,-114.01905697165057,-115.81788997305557,False,albert-xxlarge-v2,B
4362,fdb35bc0a277405cdae48208679862da,Where is mountain marmot likely ot live?,"[{'label': 'A', 'text': 'north america'}, {'label': 'B', 'text': 'northern hemisphere'}, {'label': 'C', 'text': 'tree'}, {'label': 'D', 'text': 'colorado'}, {'label': 'E', 'text': 'in wild'}]",D,-39.08211647719145,-55.529507618397474,-48.33624997548759,-45.79044173285365,-50.78521302342415,False,albert-xxlarge-v2,A
4363,363dbed038ecbd798f6d5c253fcc9a93,what does losing when competing against someone likely to cause?,"[{'label': 'A', 'text': 'frustration'}, {'label': 'B', 'text': 'encouraging'}, {'label': 'C', 'text': 'mexican stand-off'}, {'label': 'D', 'text': 'injury'}, {'label': 'E', 'text': 'emotions'}]",A,-71.09748908132315,-73.51927861571312,-83.70758178830147,-71.10026559233665,-71.28590213507414,True,albert-xxlarge-v2,A
4364,508086dedae91139fca5c56a9502fbaa,"Giovanni has a wine cellar like many of his compatriots, where is he likely living?","[{'label': 'A', 'text': 'house'}, {'label': 'B', 'text': 'italy'}, {'label': 'C', 'text': 'mansion'}, {'label': 'D', 'text': 'fancy restaurant'}, {'label': 'E', 'text': 'good restaurant'}]",B,-63.053427901118994,-59.46630634739995,-67.93558251857758,-70.03781366720796,-71.25705033168197,True,albert-xxlarge-v2,B
4365,f2242f811c59fbd6dbe07807423e1814,If something is offered as free pay attention to the small print or it could end up being what?,"[{'label': 'A', 'text': 'captive'}, {'label': 'B', 'text': 'topfree'}, {'label': 'C', 'text': 'paying'}, {'label': 'D', 'text': 'costly'}, {'label': 'E', 'text': 'ripped off'}]",D,-63.972322650952265,-73.60518284351565,-57.79972804617137,-54.63979375385679,-72.74575732112862,True,albert-xxlarge-v2,D
4366,fefe0a0b69f332aa7108581061887bf1,"The churchyard looked peaceful after the fresh snow, the frozen great lake added to the serene scene where?","[{'label': 'A', 'text': 'england'}, {'label': 'B', 'text': 'maine'}, {'label': 'C', 'text': 'michigan'}, {'label': 'D', 'text': 'country side'}, {'label': 'E', 'text': 'city'}]",C,-74.92659682780504,-75.60377930104733,-76.57120821624994,-82.37263878434896,-86.21128877997398,False,albert-xxlarge-v2,A
4367,f7713d6d22c7bca6f5d4021a0e5fff56,Where do you go to see live entertainment?,"[{'label': 'A', 'text': 'park'}, {'label': 'B', 'text': ""friend's house""}, {'label': 'C', 'text': 'movie'}, {'label': 'D', 'text': 'theatre'}, {'label': 'E', 'text': 'show'}]",D,-24.95199521072209,-22.42179867438972,-22.65885808505118,-16.664532992057502,-18.505240673199296,True,albert-xxlarge-v2,D
4368,af30ea4d62d3a67d3d6fe659da559fd3,What would a test be if it is not hard?,"[{'label': 'A', 'text': 'tricky'}, {'label': 'B', 'text': 'agreeable'}, {'label': 'C', 'text': 'easy'}, {'label': 'D', 'text': 'bearable'}, {'label': 'E', 'text': 'tryhard'}]",C,-48.66487850993872,-64.60339964926243,-33.520438857376575,-56.04101709648967,-49.47143395990133,True,albert-xxlarge-v2,C
4369,dd61c7d2796b53ea59a763efa0421c49,Where can a finger be warm?,"[{'label': 'A', 'text': 'glove'}, {'label': 'B', 'text': 'ring'}, {'label': 'C', 'text': 'cake batter to taste add weight to scale'}, {'label': 'D', 'text': 'nose'}, {'label': 'E', 'text': 'hand'}]",A,-46.24891403131187,-54.47164995688945,-93.4134228900075,-41.594099012203515,-43.009539833292365,False,albert-xxlarge-v2,D
4370,5f90341b3bf2b531dce7c0d8cb5f8c27,Where is a larger shopping mall likely to be?,"[{'label': 'A', 'text': 'suburbs'}, {'label': 'B', 'text': 'suburban area'}, {'label': 'C', 'text': 'downtown'}, {'label': 'D', 'text': 'indiana'}, {'label': 'E', 'text': 'out of town'}]",C,-25.682447045692243,-31.662419092841446,-22.360397110693157,-26.363004568964243,-23.90196983423084,True,albert-xxlarge-v2,C
4371,91399d3ab4ee56c16467e3a9da48e94b,Where is a student likely to keep their notebook?,"[{'label': 'A', 'text': 'backpack'}, {'label': 'B', 'text': 'bookstore'}, {'label': 'C', 'text': 'pocket'}, {'label': 'D', 'text': 'office'}, {'label': 'E', 'text': 'classroom'}]",A,-30.001334625063464,-37.693545448128134,-31.144031459494727,-36.81380540250393,-27.014371865079738,False,albert-xxlarge-v2,E
4372,97da21d3a2383935b6ede12178b99463,What is likely to have a thick membrane?,"[{'label': 'A', 'text': 'cell'}, {'label': 'B', 'text': 'animal'}, {'label': 'C', 'text': 'filtration'}, {'label': 'D', 'text': 'separating fluids'}, {'label': 'E', 'text': 'fresh egg'}]",E,-33.44875561259687,-38.385919669643044,-53.72230275720358,-59.178362207487226,-35.09771003574133,False,albert-xxlarge-v2,A
4373,cb7c1ee73e25bfd08bf0a8d093f6a8cd,"The ball was in Lucy's court, which was good, since she played handball here all the time.  Where might she be/","[{'label': 'A', 'text': 'field'}, {'label': 'B', 'text': 'street'}, {'label': 'C', 'text': 'playground'}, {'label': 'D', 'text': 'bearing'}, {'label': 'E', 'text': 'gymnasium'}]",E,-102.19907472189516,-101.81034558266401,-103.19506208179519,-104.86953603010625,-98.15678763948381,True,albert-xxlarge-v2,E
4374,e69f5c63f1b72bf29e7e0ea7516ef34f,"Getting drunk and using stairs can be dangerous, one might find themselves what?","[{'label': 'A', 'text': 'falling down'}, {'label': 'B', 'text': 'tripping'}, {'label': 'C', 'text': 'death'}, {'label': 'D', 'text': 'lower standards'}, {'label': 'E', 'text': 'slurred speech'}]",A,-67.62582694739103,-81.92517208307981,-58.48265806958079,-91.30434190481901,-82.39226608350873,False,albert-xxlarge-v2,C
4375,0523ddbdb32a29d80e09cf2ebed4c057,"If you're fiddling with a slippery object, what are you likely to do?","[{'label': 'A', 'text': 'make music'}, {'label': 'B', 'text': 'bluegrass music'}, {'label': 'C', 'text': 'folk'}, {'label': 'D', 'text': 'drop'}, {'label': 'E', 'text': 'discovery'}]",D,-34.130308569641784,-53.30292244593147,-43.55617923254613,-21.503891121130437,-37.410189784597605,True,albert-xxlarge-v2,D
4376,7d70c95356c58144f7a85f65b6b29436,Where would you see footprints that happen due to dirt being left behind inside?,"[{'label': 'A', 'text': 'roof'}, {'label': 'B', 'text': 'ground'}, {'label': 'C', 'text': 'rug'}, {'label': 'D', 'text': 'surface of earth'}, {'label': 'E', 'text': 'floorboards'}]",C,-48.81774329394102,-44.06347616761923,-46.31128107383847,-48.268981620669365,-53.1258657425642,False,albert-xxlarge-v2,B
4377,74a7f4a5c1159845a07c6c6f9afb0be7,What do you do when shopping in a packed store?,"[{'label': 'A', 'text': 'sing out loud'}, {'label': 'B', 'text': 'tiredness'}, {'label': 'C', 'text': 'standing in line'}, {'label': 'D', 'text': 'debt'}, {'label': 'E', 'text': 'spending money'}]",C,-30.0245609190315,-53.88717422448099,-32.39797300007194,-40.295994164422154,-41.538767946884036,False,albert-xxlarge-v2,A
4378,ef32a1cfa1588f711e43ae55e3e7c350,Where would you find a desk drawer which has people nearby whose age could be orders of magnitude different from each other?,"[{'label': 'A', 'text': 'superman'}, {'label': 'B', 'text': 'room'}, {'label': 'C', 'text': 'school'}, {'label': 'D', 'text': 'closed position'}, {'label': 'E', 'text': 'office'}]",C,-74.57243763457518,-64.25333155714907,-66.73284317692742,-77.99996912316419,-61.23305951093789,False,albert-xxlarge-v2,E
4379,ab6872dabd0cc54c55200282e19294f4_1,"The interior designer didn't like the office just yet, so she tried putting a colorful rug under the computer what?","[{'label': 'A', 'text': 'table'}, {'label': 'B', 'text': 'sofa'}, {'label': 'C', 'text': 'desk'}, {'label': 'D', 'text': 'bedroom'}, {'label': 'E', 'text': 'living room'}]",C,-71.07213159625098,-69.55142295459154,-62.60260644851223,-63.86749202744977,-64.14681200609266,True,albert-xxlarge-v2,C
4380,619af9c34ed49e028f2b02e2a6acb3c7,"To avoid problems when going somewhere, whats a crucial step you should take?","[{'label': 'A', 'text': 'plan ahead'}, {'label': 'B', 'text': 'find out where'}, {'label': 'C', 'text': 'highway'}, {'label': 'D', 'text': 'know where to go'}, {'label': 'E', 'text': 'get going'}]",A,-54.7945597730577,-65.11453154683113,-61.382157772779465,-49.09226495400071,-56.16454520076513,False,albert-xxlarge-v2,D
4381,3439848408011bee5f7283b9e0bc0602,"John ran very fast, his feet touched the ground in what way?","[{'label': 'A', 'text': 'behind'}, {'label': 'B', 'text': 'loose'}, {'label': 'C', 'text': 'feverishly'}, {'label': 'D', 'text': 'slowly'}, {'label': 'E', 'text': 'lightly'}]",E,-38.191683918237686,-44.347872745245695,-46.969277020543814,-37.23840108513832,-34.688264571130276,True,albert-xxlarge-v2,E
4382,0680b652fc3774fdc8a807e46613b5d3,What can happen when eating breakfast but not choosing the amount of food correctly?,"[{'label': 'A', 'text': 'indigestion'}, {'label': 'B', 'text': 'heartburn'}, {'label': 'C', 'text': 'stomach ache'}, {'label': 'D', 'text': 'gain energy'}, {'label': 'E', 'text': 'overeating'}]",E,-38.24986477289349,-47.71512747742236,-37.985997152514756,-48.773238643072546,-41.21737075294368,False,albert-xxlarge-v2,C
4383,ca0118cab2b95fb811c3330cc31a681e,John saw a billboard every day on his way to work.  The billboard was visible from where?,"[{'label': 'A', 'text': 'texas'}, {'label': 'B', 'text': 'las vegas'}, {'label': 'C', 'text': 'street'}, {'label': 'D', 'text': 'football ground'}, {'label': 'E', 'text': 'countryside'}]",C,-37.35732216143515,-39.77529841347132,-33.809746510582045,-49.41929267393425,-38.291143307927996,True,albert-xxlarge-v2,C
4384,9bacef36a61073e57eab757b2e46607f,"John took his place at the table, along with the others.  What might they have been doing?","[{'label': 'A', 'text': 'meeting'}, {'label': 'B', 'text': 'construction'}, {'label': 'C', 'text': 'kitchen'}, {'label': 'D', 'text': 'internet cafe'}, {'label': 'E', 'text': 'building'}]",A,-43.09659236553125,-55.41081698972266,-49.180649142945185,-65.68756155855954,-51.190614060498774,True,albert-xxlarge-v2,A
4385,63b00b75d24c59e375a01bee06cbaeff,If you're needing to gain more land and have few resources what do you have to do?,"[{'label': 'A', 'text': 'buy land'}, {'label': 'B', 'text': 'buy property'}, {'label': 'C', 'text': 'save money'}, {'label': 'D', 'text': 'earn money'}, {'label': 'E', 'text': 'work'}]",C,-53.031027633696795,-60.81406318768859,-61.58135977573693,-57.78343647159636,-52.34678768366575,False,albert-xxlarge-v2,E
4386,26e78c69b05c6fc76123dd2d7b329e86,"The support team landed in the disaster zone, they hoped to provide what?","[{'label': 'A', 'text': 'family'}, {'label': 'B', 'text': 'let down'}, {'label': 'C', 'text': 'marriage'}, {'label': 'D', 'text': 'aid'}, {'label': 'E', 'text': 'neglect'}]",D,-63.62490554153919,-82.87313501536846,-68.39732950925827,-52.33114979788661,-68.12437854707241,True,albert-xxlarge-v2,D
4387,c6d667b81ab882f0b64d42afdde99b0e,"When one is looking at a series of attributes, how are they typically displayed?","[{'label': 'A', 'text': 'on-screen'}, {'label': 'B', 'text': 'calculus'}, {'label': 'C', 'text': 'description'}, {'label': 'D', 'text': 'array'}, {'label': 'E', 'text': 'calculas'}]",D,-35.98309894581325,-52.08295354433358,-42.66353293694556,-42.866688690613955,-67.68905119923875,False,albert-xxlarge-v2,A
4388,4ab5cd51fc1d79f78b28317ce507eb59,What are you doing when you're climbing a mountain?,"[{'label': 'A', 'text': 'falling down'}, {'label': 'B', 'text': 'getting higher'}, {'label': 'C', 'text': 'vertigo'}, {'label': 'D', 'text': 'elevation'}, {'label': 'E', 'text': 'accomplishment'}]",B,-24.95970698550809,-17.845212007232476,-21.86500467278529,-15.34104641689919,-20.547837323974818,False,albert-xxlarge-v2,D
4389,16acfa59ac31e3cb96dc144fb3de5a33,"Press people were waiting for the embarrassed politician to give his resignation speech, what were they expecting to hear?","[{'label': 'A', 'text': 'national park'}, {'label': 'B', 'text': 'opera'}, {'label': 'C', 'text': 'yodel'}, {'label': 'D', 'text': 'confession'}, {'label': 'E', 'text': 'vehicles'}]",D,-71.57616485329345,-62.5099424009677,-75.71446949569508,-58.64728841395117,-67.90976496972144,True,albert-xxlarge-v2,D
4390,b8f2dbb2e1a4b36e638420d313746368,What is another way to say someone is a failure?,"[{'label': 'A', 'text': 'insulted'}, {'label': 'B', 'text': 'hold back'}, {'label': 'C', 'text': 'illusion'}, {'label': 'D', 'text': 'lower expectations'}, {'label': 'E', 'text': 'amount to nothing'}]",E,-28.23317839577794,-38.59002201259136,-35.44320438057184,-40.62345553562045,-18.26756964623928,True,albert-xxlarge-v2,E
4391,560324bdbb05118cca84fb1fa0625aaf,If someone brings candy to a group of children what will happen?,"[{'label': 'A', 'text': 'listen to music'}, {'label': 'B', 'text': 'spring into action'}, {'label': 'C', 'text': 'wave goodbye'}, {'label': 'D', 'text': 'play chess'}, {'label': 'E', 'text': 'experience fear'}]",B,-30.332870801212266,-31.064619228243828,-49.248713510576636,-47.26614381745458,-44.81802685838193,False,albert-xxlarge-v2,A
4392,57f8b5794473bfd697be41b5f2ebb471,Where do you keep your beer at home?,"[{'label': 'A', 'text': 'sporting event'}, {'label': 'B', 'text': 'bowling alley'}, {'label': 'C', 'text': 'bucket'}, {'label': 'D', 'text': 'fridge'}, {'label': 'E', 'text': 'bar'}]",D,-38.543116711080074,-27.849947011098266,-19.500585342757404,-8.934032544493675,-16.280452325940132,True,albert-xxlarge-v2,D
